,AÑO,MES,FINCA,POTRERO,AREA M2,ACTIVIDAD,FECHA ACTIVIDAD,PRODUCTO,HATO,TIPO DE FORRAJE,FECHA ENTRADA,FECHA SALIDA,DIAS ANTIGUEDAD PASTOS,AFORO,FORRAJE FRECIDO,DIAS ESTADIA,NUMERO ANIMALES,LECHE TOTAL,LECHE POR DIA,LECHE POR VACA,FECHA PROYECTADA FUMIGACION,ANO FUMIGACION,MES FUMIGACION,Unnamed: 23,Unnamed: 24,Unnamed: 25,Contador,15289,Unnamed: 28,Unnamed: 29,ACTIVIDAD.1,2,Unnamed: 32,SIEMBRA,3,FUMIGADA,2.1,ABONADA,74,RENOVADA,292,CORTE,624,HENOLAJE,645,DESBROSADA,695,ROTOBO,1695,RIEGO,2175,ENMIENDA,2340,ENCALADO,2485,PASTOREO,832,INTERSIEMBRA,9197,RASTRILLO,9677
104,2017,1,RANCHO,3,5341,FUMIGADA,2017-01-28 00:00:00,28/1 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2017,1,RANCHO,4,5311,FUMIGADA,2017-01-28 00:00:00,28/1 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2017,1,JUNCAL,21,15900,FUMIGADA,2017-01-31 00:00:00,31/1 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2017,1,LA ISLA,18,11883,FUMIGADA,2017-01-31 00:00:00,31/1  CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2017,1,PARAISO,4,16291,FUMIGADA,2017-01-31 00:00:00,31/1 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2017,2,JUNCAL,3,15720,ABONADA,2017-02-02 00:00:00,A=2/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2017,2,JUNCAL,4,13510,ABONADA,2017-02-02 00:00:00,A=2/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2017,2,JUNCAL,5,12257,ABONADA,2017-02-02 00:00:00,A=2/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2017,2,PARAISO,7,22048,ABONADA,2017-02-02 00:00:00,A=2/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2017,2,PARAISO,8,24604,ABONADA,2017-02-02 00:00:00,A=2/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2017,2,JUNCAL,1,15501,FUMIGADA,2017-02-06 00:00:00,6/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2017,2,JUNCAL,2,17504,FUMIGADA,2017-02-06 00:00:00,6/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2017,2,MANGA LARGA,4,7217,FUMIGADA,2017-02-06 00:00:00,6/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2017,2,MANGA LARGA,5,6907,FUMIGADA,2017-02-06 00:00:00,6/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2017,2,PARAISO,5,22616,FUMIGADA,2017-02-07 00:00:00,7/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2017,2,PARAISO,6,21707,FUMIGADA,2017-02-07 00:00:00,7/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2017,2,LA ISLA,7,16013,FUMIGADA,2017-02-08 00:00:00,8/2 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2017,2,LA ISLA,20,5703,FUMIGADA,2017-02-08 00:00:00,8/2 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2017,2,LA ISLA,31,5354,FUMIGADA,2017-02-08 00:00:00,8/2 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2017,2,MANGA LARGA,8,20855,FUMIGADA,2017-02-08 00:00:00,8/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2017,2,JUNCAL,3,15720,FUMIGADA,2017-02-11 00:00:00,11/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2017,2,PARAISO,7,22048,FUMIGADA,2017-02-11 00:00:00,11/2 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2017,2,RANCHO,5,4954,FUMIGADA,2017-02-11 00:00:00,11/2 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2017,2,RANCHO,6,5098,FUMIGADA,2017-02-11 00:00:00,11/2 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2017,2,JUNCAL,5,12257,FUMIGADA,2017-02-13 00:00:00,13/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2017,2,LA ISLA,8,17432,FUMIGADA,2017-02-13 00:00:00,13/2 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2017,2,LA ISLA,32,8156,FUMIGADA,2017-02-13 00:00:00,13/2 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2017,2,MANGA LARGA,6,7836,FUMIGADA,2017-02-13 00:00:00,13/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2017,2,PARAISO,8,24604,FUMIGADA,2017-02-17 00:00:00,17/2 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2017,2,PARAISO,9,25492,FUMIGADA,2017-02-17 00:00:00,17/2 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2017,2,JUNCAL,6,12173,FUMIGADA,2017-02-18 00:00:00,18/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2017,2,JUNCAL,7,13347,FUMIGADA,2017-02-18 00:00:00,18/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2017,2,LA ISLA,9,7215,FUMIGADA,2017-02-18 00:00:00,18/2 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2017,2,LA ISLA,19,5951,FUMIGADA,2017-02-18 00:00:00,18/2 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2017,2,MANGA LARGA,7,5983,FUMIGADA,2017-02-18 00:00:00,18/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2017,2,JUNCAL,8,11526,FUMIGADA,2017-02-22 00:00:00,22/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2017,2,PARAISO,10,24440,FUMIGADA,2017-02-22 00:00:00,22/2 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2017,2,JUNCAL,9,12543,FUMIGADA,2017-02-23 00:00:00,23/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2017,2,JUNCAL,6,12173,ABONADA,2017-02-25 00:00:00,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2017,2,JUNCAL,7,13347,ABONADA,2017-02-25 00:00:00,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2017,2,JUNCAL,8,11526,ABONADA,2017-02-25 00:00:00,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2017,2,PARAISO,13,15112,ABONADA,2017-02-25 00:00:00,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2017,2,PARAISO,14,12924,ABONADA,2017-02-25 00:00:00,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2017,2,PARAISO,15,13323,ABONADA,2017-02-25 00:00:00,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2017,2,PARAISO,16,11357,ABONADA,2017-02-27 00:00:00,A=27/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2017,2,JUNCAL,9,12543,ABONADA,2017-02-28 00:00:00,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2017,2,JUNCAL,10,11019,ABONADA,2017-02-28 00:00:00,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2017,2,JUNCAL,11,12330,ABONADA,2017-02-28 00:00:00,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2017,2,JUNCAL,12,19353,ABONADA,2017-02-28 00:00:00,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2017,2,JUNCAL,13,13263,ABONADA,2017-02-28 00:00:00,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2017,2,LA ISLA,1,5652,ABONADA,2017-02-28 00:00:00,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2017,2,LA ISLA,2,3482,ABONADA,2017-02-28 00:00:00,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2017,2,LA ISLA,15,7587,ABONADA,2017-02-28 00:00:00,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2017,2,LA ISLA,22,5001,ABONADA,2017-02-28 00:00:00,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2017,2,PARAISO,11,19170,FUMIGADA,2017-02-28 00:00:00,28/2 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2017,3,JUNCAL,14,11906,ABONADA,2017-03-01 00:00:00,A=1/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2017,3,MANGA LARGA,1,10141,ABONADA,2017-03-01 00:00:00,A=1/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2017,3,MANGA LARGA,2,10825,ABONADA,2017-03-01 00:00:00,A=1/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2017,3,LA ISLA,10,7124,FUMIGADA,2017-03-01 00:00:00,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2017,3,LA ISLA,11,5185,FUMIGADA,2017-03-01 00:00:00,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2017,3,LA ISLA,14,6900,FUMIGADA,2017-03-01 00:00:00,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2017,3,LA ISLA,23,4765,FUMIGADA,2017-03-01 00:00:00,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2017,3,LA ISLA,30,8687,FUMIGADA,2017-03-01 00:00:00,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2017,3,RANCHO,1,4943,FUMIGADA,2017-03-01 00:00:00,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2017,3,RANCHO,7,4679,FUMIGADA,2017-03-01 00:00:00,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2017,3,RANCHO,8,4766,FUMIGADA,2017-03-01 00:00:00,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2017,3,RANCHO,9,5770,FUMIGADA,2017-03-01 00:00:00,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2017,3,LA ISLA,3,4869,ABONADA,2017-03-02 00:00:00,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2017,3,LA ISLA,12,6734,ABONADA,2017-03-02 00:00:00,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2017,3,LA ISLA,35,11572,ABONADA,2017-03-02 00:00:00,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2017,3,PARAISO,1,12671,ABONADA,2017-03-02 00:00:00,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2017,3,RANCHO,10,5446,ABONADA,2017-03-02 00:00:00,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2017,3,RANCHO,11,3274,ABONADA,2017-03-02 00:00:00,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2017,3,RANCHO,12,2978,ABONADA,2017-03-02 00:00:00,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2017,3,RANCHO,13,9486,ABONADA,2017-03-02 00:00:00,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2017,3,JUNCAL,10,11019,FUMIGADA,2017-03-03 00:00:00,3/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2017,3,JUNCAL,11,12330,FUMIGADA,2017-03-03 00:00:00,3/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2017,3,JUNCAL,12,19353,FUMIGADA,2017-03-03 00:00:00,3/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2017,3,JUNCAL,13,13263,FUMIGADA,2017-03-03 00:00:00,3/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2017,3,MANGA LARGA,1,10141,FUMIGADA,2017-03-03 00:00:00,3/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2017,3,PARAISO,12,22432,FUMIGADA,2017-03-03 00:00:00,3/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2017,3,JUNCAL,15,11214,ABONADA,2017-03-08 00:00:00,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2017,3,JUNCAL,16,11994,ABONADA,2017-03-08 00:00:00,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2017,3,JUNCAL,17,10827,ABONADA,2017-03-08 00:00:00,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2017,3,JUNCAL,18,12264,ABONADA,2017-03-08 00:00:00,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2017,3,PARAISO,2,13855,ABONADA,2017-03-08 00:00:00,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2017,3,PARAISO,3,14421,ABONADA,2017-03-08 00:00:00,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2017,3,LA ISLA,33,8074,FUMIGADA,2017-03-10 00:00:00,10/3 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2017,3,LA ISLA,34,8302,FUMIGADA,2017-03-10 00:00:00,10/3 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2017,3,PARAISO,13,15112,FUMIGADA,2017-03-10 00:00:00,10/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2017,3,RANCHO,10,5446,FUMIGADA,2017-03-10 00:00:00,10/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2017,3,RANCHO,11,3274,FUMIGADA,2017-03-10 00:00:00,10/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2017,3,JUNCAL,4,13510,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2017,3,JUNCAL,5,12257,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2017,3,JUNCAL,6,12173,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2017,3,JUNCAL,7,13347,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2017,3,PARAISO,9,25492,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2017,3,PARAISO,10,24440,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2017,3,PARAISO,11,19170,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2017,3,RANCHO,3,5341,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2017,3,RANCHO,4,5311,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2017,3,RANCHO,5,4954,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2017,3,RANCHO,6,5098,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2017,3,RANCHO,8,4766,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2017,3,RANCHO,9,5770,ABONADA,2017-03-11 00:00:00,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2017,3,PARAISO,14,12924,FUMIGADA,2017-03-11 00:00:00,11/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2017,3,LA ISLA,5,14809,ABONADA,2017-03-14 00:00:00,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2017,3,LA ISLA,16,8412,ABONADA,2017-03-14 00:00:00,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2017,3,LA ISLA,17,9896,ABONADA,2017-03-14 00:00:00,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2017,3,LA ISLA,21,5037,ABONADA,2017-03-14 00:00:00,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2017,3,LA ISLA,36,14693,ABONADA,2017-03-14 00:00:00,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2017,3,MANGA LARGA,3,10826,ABONADA,2017-03-14 00:00:00,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2017,3,PARAISO,4,16291,ABONADA,2017-03-14 00:00:00,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2017,3,JUNCAL,14,11906,FUMIGADA,2017-03-17 00:00:00,17/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2017,3,JUNCAL,15,11214,FUMIGADA,2017-03-17 00:00:00,17/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2017,3,JUNCAL,16,11994,FUMIGADA,2017-03-17 00:00:00,17/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2017,3,LA ISLA,1,5652,FUMIGADA,2017-03-17 00:00:00,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2017,3,LA ISLA,12,6734,FUMIGADA,2017-03-17 00:00:00,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2017,3,LA ISLA,15,7587,FUMIGADA,2017-03-17 00:00:00,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2017,3,LA ISLA,22,5001,FUMIGADA,2017-03-17 00:00:00,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2017,3,LA ISLA,27,7359,FUMIGADA,2017-03-17 00:00:00,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2017,3,MANGA LARGA,2,10825,FUMIGADA,2017-03-17 00:00:00,17/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2017,3,PARAISO,1,12671,FUMIGADA,2017-03-17 00:00:00,17/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2017,3,PARAISO,2,13855,FUMIGADA,2017-03-17 00:00:00,17/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2017,3,PARAISO,15,13323,FUMIGADA,2017-03-17 00:00:00,17/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
